"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-330_hsa-miR-330-3p",161.545276154275,0.760480949285643,0.232432296364546,3.27183855763705,0.00106850571503163,0.0990527929964531,"hsa-miR-330-3p"
"hsa-mir-642a_hsa-miR-642a-5p",161.507054324208,-0.11072854310513,0.20095612420855,-0.551008552445095,0.581627811790652,0.844807175020714,"hsa-miR-642a-5p"
"hsa-mir-642a_hsa-miR-642a-3p",44.980922201407,-0.156049673648021,0.29077558999041,-0.536667034716251,0.59149763071872,0.851374788005231,"hsa-miR-642a-3p"
"hsa-mir-642b_hsa-miR-642b-3p",2.00648674528997,-0.516764657328928,0.39263798328552,-1.31613516604975,0.188128679717632,0.59047895677031,"hsa-miR-642b-3p"
"hsa-mir-642b_hsa-miR-642b-5p",25.9514496754205,-0.324771313443014,0.282078468610385,-1.15135095224726,0.249587883315358,0.650076746369505,"hsa-miR-642b-5p"
"hsa-mir-769_hsa-miR-769-5p",2762.51764632786,0.438734130001002,0.229504372003265,1.9116591382179,0.0559199286540728,0.392376706086679,"hsa-miR-769-5p"
"hsa-mir-769_hsa-miR-769-3p",123.533307559398,0.240371812537563,0.213405033066629,1.12636430867361,0.260011347605569,0.656543690636738,"hsa-miR-769-3p"
"hsa-mir-320e_hsa-miR-320e",23.5056411648332,-0.352283287573602,0.220786713632056,-1.59558191604178,0.110582167676136,0.496825429141059,"hsa-miR-320e"
"hsa-mir-3190_hsa-miR-3190-3p",3.54688720425366,0.376204081965895,0.412166979954093,0.912746775609722,0.361375736744162,0.726204734135417,"hsa-miR-3190-3p"
"hsa-mir-3191_hsa-miR-3191-3p",1.94137369467636,0.406029185847822,0.45513553048315,0.892106106101629,0.3723360623429,0.726204734135417,"hsa-miR-3191-3p"
"hsa-mir-6798_hsa-miR-6798-3p",2.41704426048496,0.233774013245241,0.384540207857993,0.607931260419902,0.543233065459617,0.82904098446814,"hsa-miR-6798-3p"
"hsa-mir-4324_hsa-miR-4324",2.29132416314427,-0.265194383609044,0.394915191649143,-0.671522365350412,0.501887816577633,0.805071644471911,"hsa-miR-4324"
"hsa-mir-150_hsa-miR-150-5p",18354.0620759469,-0.75538620412818,0.269836337154686,-2.79942357687411,0.00511939332704833,0.166517877914414,"hsa-miR-150-5p"
"hsa-mir-150_hsa-miR-150-3p",194.473535723922,0.143677507778735,0.229314697669264,0.626551674354332,0.530953154247542,0.824322820438705,"hsa-miR-150-3p"
"hsa-mir-6799_hsa-miR-6799-3p",11.0563430728815,-0.0144246622879864,0.334490721817403,-0.0431242523248845,0.965602486719869,0.989667971583342,"hsa-miR-6799-3p"
"hsa-mir-6800_hsa-miR-6800-3p",4.07563384639621,0.140943172925367,0.426915107998222,0.330143324245986,0.741291668685868,0.898339272648412,"hsa-miR-6800-3p"
"hsa-mir-4749_hsa-miR-4749-3p",3.65864752916103,-0.808984613299562,0.39270326862829,-2.06004043746654,0.0393946751923428,0.325524421326201,"hsa-miR-4749-3p"
"hsa-mir-4750_hsa-miR-4750-5p",7.23926517526126,0.504086923705138,0.351455600670303,1.43428337105379,0.151491413734649,0.551516567103532,"hsa-miR-4750-5p"
"hsa-mir-99b_hsa-miR-99b-5p",283.719246197361,0.0659833678186355,0.213700647850637,0.308765408445339,0.75749998429282,0.903532744797514,"hsa-miR-99b-5p"
"hsa-mir-99b_hsa-miR-99b-3p",28.4523494071122,0.160164285287816,0.251231422657378,0.637516929983092,0.523788185825901,0.82001604448617,"hsa-miR-99b-3p"
"hsa-let-7e_hsa-let-7e-5p",187.217269322229,-0.127639382783572,0.268934324687248,-0.474611721400782,0.635063750097959,0.866418457824373,"hsa-let-7e-5p"
"hsa-let-7e_hsa-let-7e-3p",6.73745549582111,0.145452372483868,0.33571931195523,0.433255899509484,0.664828872676008,0.876717780454731,"hsa-let-7e-3p"
"hsa-mir-125a_hsa-miR-125a-5p",2999.6260970112,-0.0635484933225983,0.201953063577085,-0.314669617766616,0.75301251472238,0.901617356723464,"hsa-miR-125a-5p"
"hsa-mir-125a_hsa-miR-125a-3p",35.7845304642526,-0.010921696228298,0.256445884997103,-0.0425886975274388,0.966029405383103,0.989667971583342,"hsa-miR-125a-3p"
"hsa-mir-643_hsa-miR-643",13.2333955659866,-0.18684601249871,0.324095052538789,-0.576516090063878,0.564266397437555,0.842683842167969,"hsa-miR-643"
"hsa-mir-512-1_hsa-miR-512-3p",2.86635252795733,0.691622995163613,0.390864405357656,1.76947039864311,0.0768154064537634,0.423148178805074,"hsa-miR-512-3p"
"hsa-mir-512-2_hsa-miR-512-3p",3.19821806791878,0.423990968918087,0.363539383885062,1.16628620642691,0.243498748199299,0.64795429605576,"hsa-miR-512-3p"
"hsa-mir-1323_hsa-miR-1323",2.63592661238416,-0.992260114861914,0.413440412288957,-2.40000755941684,0.0163947332730845,0.239304191607189,"hsa-miR-1323"
"hsa-mir-515-1_hsa-miR-515-3p",2.80802925358404,0.257493139104149,0.391305998910402,0.658035245616327,0.510515483501845,0.807614386811794,"hsa-miR-515-3p"
"hsa-mir-520f_hsa-miR-520f-3p",2.50898250323945,-0.35001750943231,0.42558121184431,-0.822445868593364,0.410823182906641,0.749539600659398,"hsa-miR-520f-3p"
"hsa-mir-515-2_hsa-miR-515-3p",2.89331468396977,0.672094031469302,0.433863297117489,1.5490916976259,0.121359678430612,0.508195570144127,"hsa-miR-515-3p"
"hsa-mir-519c_hsa-miR-519c-3p",2.45022997767333,0.408680883522039,0.407644028924722,1.00254352946136,0.31608115396782,0.707098642943517,"hsa-miR-519c-3p"
"hsa-mir-518f_hsa-miR-518f-3p",3.58302345980734,-0.111290714792532,0.387193760468351,-0.287428998488804,0.773783859942477,0.912801925564132,"hsa-miR-518f-3p"
"hsa-mir-520b_hsa-miR-520b",2.36450145071369,-0.498786194634219,0.43074179882968,-1.15797026429619,0.246876171395949,0.650076746369505,"hsa-miR-520b"
"hsa-mir-520c_hsa-miR-520c-3p",2.7805341889246,-0.941136035537569,0.422076440993319,-2.22977627778203,0.0257622990177358,0.269088133621824,"hsa-miR-520c-3p"
"hsa-mir-524_hsa-miR-524-3p",2.00355557455788,-0.14958487008195,0.45812125447248,-0.326518074901796,0.744032416218145,0.898339272648412,"hsa-miR-524-3p"
"hsa-mir-517a_hsa-miR-517a-3p",5.31625799517694,-0.814679514519966,0.355601108972892,-2.29099261493605,0.0219638407927713,0.260250792789818,"hsa-miR-517a-3p"
"hsa-mir-519d_hsa-miR-519d-3p",3.62389655319038,-0.903325806008731,0.3918057080267,-2.30554529324818,0.0211360531333173,0.253889186380583,"hsa-miR-519d-3p"
"hsa-mir-517b_hsa-miR-517b-3p",5.04309540438358,-0.527280996863078,0.357805204451458,-1.47365379346966,0.140574829719566,0.539250091689784,"hsa-miR-517b-3p"
"hsa-mir-520g_hsa-miR-520g-3p",2.67960544610345,-0.387102176600714,0.432401251520676,-0.895238335317825,0.370659696089093,0.726204734135417,"hsa-miR-520g-3p"
"hsa-mir-518e_hsa-miR-518e-3p",6.46814114229517,0.158409303298084,0.334548250284777,0.473502112664592,0.63585499408138,0.866418457824373,"hsa-miR-518e-3p"
"hsa-mir-518a-2_hsa-miR-518a-3p",2.05908239168989,-0.120498602085836,0.447795690115868,-0.269092813409296,0.787858260606295,0.918301916611641,"hsa-miR-518a-3p"
"hsa-mir-522_hsa-miR-522-3p",3.66996869734367,-1.02125178867226,0.382897886598805,-2.66716486148254,0.00764941383255687,0.188385564190028,"hsa-miR-522-3p"
"hsa-mir-519a-1_hsa-miR-519a-5p",3.53611441534089,-0.756305689164314,0.422952112165104,-1.78815914949038,0.0737503348672121,0.421047366332811,"hsa-miR-519a-5p"
"hsa-mir-519a-1_hsa-miR-519a-3p",2.07354791813028,-0.554226215566256,0.461011913268933,-1.20219499673308,0.2292879873375,0.628959505058198,"hsa-miR-519a-3p"
"hsa-mir-519a-2_hsa-miR-519a-3p",2.08350395323654,-0.553827550596776,0.430769737827941,-1.28566958623725,0.198558399891365,0.60238973493612,"hsa-miR-519a-3p"
"hsa-mir-371b_hsa-miR-371b-5p",4.84867452235063,1.45608473257306,0.412880770367223,3.52664700581233,0.000420857456434108,0.0949703608597293,"hsa-miR-371b-5p"
"hsa-mir-371b_hsa-miR-371b-3p",4.14299014225506,0.780567789575743,0.422336096466048,1.8482147183422,0.0645712870406826,0.405421062604279,"hsa-miR-371b-3p"
"hsa-mir-373_hsa-miR-373-3p",72.7635156274691,0.262194174588518,0.272420457775367,0.962461397832018,0.335817884957718,0.714724894674852,"hsa-miR-373-3p"
"hsa-mir-935_hsa-miR-935",13.2027755792496,0.299830467874133,0.312891666394079,0.958256483240767,0.337933441513351,0.714724894674852,"hsa-miR-935"
"hsa-mir-7975_hsa-miR-7975",4.48948441623167,-0.181952192241811,0.448719531042705,-0.405492027099874,0.68511587780656,0.876717780454731,"hsa-miR-7975"
"hsa-mir-6804_hsa-miR-6804-5p",6.96705518282533,0.511207460710455,0.323414033729689,1.58065948720619,0.113955916242775,0.503362495042588,"hsa-miR-6804-5p"
"hsa-mir-6804_hsa-miR-6804-3p",3.12682710685196,0.241887693533664,0.365612455053197,0.661595878888943,0.50823024938875,0.807547459364234,"hsa-miR-6804-3p"
"hsa-mir-6802_hsa-miR-6802-5p",2.67679239783333,0.30340638072773,0.381086060269827,0.796162369499697,0.425937666593795,0.758411680345792,"hsa-miR-6802-5p"
"hsa-mir-6802_hsa-miR-6802-3p",14.4938149945868,0.165780743189817,0.281950072135134,0.587979077055746,0.556546336739044,0.840483575362356,"hsa-miR-6802-3p"
"hsa-mir-6803_hsa-miR-6803-5p",3.0392516610999,0.2510832067948,0.361146158842627,0.695239865209843,0.486904993048114,0.794364603466644,"hsa-miR-6803-5p"
"hsa-mir-6803_hsa-miR-6803-3p",89.8665913769067,0.0672203874813585,0.192211343595927,0.349721229890944,0.726547919437588,0.892538342059714,"hsa-miR-6803-3p"
"hsa-mir-6805_hsa-miR-6805-5p",7.81786695621719,-0.564585192903331,0.37696115656663,-1.49772777133216,0.134203993411729,0.530063571462678,"hsa-miR-6805-5p"
"hsa-mir-6806_hsa-miR-6806-3p",2.91151040758724,0.204602465847658,0.393578273187445,0.519852033982105,0.603166709159951,0.854089500231001,"hsa-miR-6806-3p"
"hsa-mir-4754_hsa-miR-4754",3.41653588708879,-0.494579641096886,0.425710631122345,-1.16177423099107,0.245327183992301,0.650065280789725,"hsa-miR-4754"
"hsa-mir-6807_hsa-miR-6807-5p",4.03301043564551,0.034038582142501,0.333305405460183,0.102124302771223,0.918658011039465,0.968794678308621,"hsa-miR-6807-5p"
"hsa-mir-4429_hsa-miR-4429",764.987553903427,0.373989185657473,0.337771137790594,1.1072265916614,0.268195973322279,0.664885344384756,"hsa-miR-4429"
"hsa-mir-1301_hsa-miR-1301-3p",597.097719990125,0.221149181818461,0.128626760375467,1.71930927260328,0.0855580724386568,0.438616077481441,"hsa-miR-1301-3p"
"hsa-mir-1301_hsa-miR-1301-5p",4.22181481290785,0.276389736428465,0.426335724978618,0.648291288379191,0.516796567487096,0.814424703593216,"hsa-miR-1301-5p"
"hsa-mir-217_hsa-miR-217",19.3168478763507,-0.310442028976375,0.298455092010581,-1.04016328515303,0.298264045799253,0.694551592336043,"hsa-miR-217"
"hsa-mir-216a_hsa-miR-216a-5p",4.19940752263429,0.432286721877512,0.388295438547742,1.11329333018771,0.265582470068655,0.66184837779014,"hsa-miR-216a-5p"
"hsa-mir-216a_hsa-miR-216a-3p",2.90792704867778,-0.376284705153578,0.428530373992868,-0.878081760337111,0.379899350517843,0.726413418890286,"hsa-miR-216a-3p"
"hsa-mir-216b_hsa-miR-216b-5p",7.54294159323907,-0.403092466915403,0.377594422815934,-1.06752759722804,0.285733658533197,0.683716450201977,"hsa-miR-216b-5p"
"hsa-mir-4433b_hsa-miR-4433b-5p",2813.88102801928,0.912066983260906,0.307522995885434,2.96584969405244,0.00301847970117526,0.151648420187045,"hsa-miR-4433b-5p"
"hsa-mir-4433b_hsa-miR-4433b-3p",568.243752863417,0.285651498733512,0.333042779170248,0.857702122968082,0.391056967475473,0.738328498943811,"hsa-miR-4433b-3p"
"hsa-mir-4433_hsa-miR-4433-3p",155.83667449211,0.226001005126577,0.281205394977937,0.803686590523301,0.421578000380623,0.758411680345792,"hsa-miR-4433-3p"
"hsa-mir-4433_hsa-miR-4433-5p",332.305472374682,1.60059693487664,0.356468311163421,4.49015209697798,7.11723339752165e-06,0.00893924514728719,"hsa-miR-4433-5p"
"hsa-mir-1285-2_hsa-miR-1285-3p",133.280034937988,-0.241335806634236,0.183711624529027,-1.31366649907395,0.188958459489725,0.59047895677031,"hsa-miR-1285-3p"
"hsa-mir-5000_hsa-miR-5000-5p",2.18282857543906,0.624061533290705,0.434431009457274,1.43650319545636,0.150859207728549,0.551516567103532,"hsa-miR-5000-5p"
"hsa-mir-3127_hsa-miR-3127-5p",4.43176247821236,0.327850557208702,0.344790541129622,0.950868768425548,0.341670997814973,0.71514018456332,"hsa-miR-3127-5p"
"hsa-mir-3127_hsa-miR-3127-3p",5.16716340533023,0.00120166552577088,0.354365117699386,0.00339103784698773,0.997294348442235,0.998089005293583,"hsa-miR-3127-3p"
"hsa-mir-5696_hsa-miR-5696",2.12398870444948,-0.549574456100901,0.419097058434902,-1.31132978635846,0.189746369215952,0.591368336812001,"hsa-miR-5696"
"hsa-mir-4772_hsa-miR-4772-5p",215.89283486065,0.381591929673375,0.302343083463118,1.26211562474828,0.206907183734019,0.608607547470558,"hsa-miR-4772-5p"
"hsa-mir-4772_hsa-miR-4772-3p",34.3082479908738,0.355134666125038,0.338965442367257,1.04770168795042,0.294776069640768,0.692035034521131,"hsa-miR-4772-3p"
"hsa-mir-3679_hsa-miR-3679-5p",14.6339221598229,0.64489458143351,0.369272784560485,1.74639076692607,0.0807430732415033,0.424323430926059,"hsa-miR-3679-5p"
"hsa-mir-128-1_hsa-miR-128-3p",873.705070343761,-0.0814731329782999,0.162601025179662,-0.501061619311921,0.616327757252403,0.860784897580802,"hsa-miR-128-3p"
"hsa-mir-128-1_hsa-miR-128-1-5p",3.88902966220362,0.287274208093353,0.360351694991005,0.797205097371678,0.425331926105465,0.758411680345792,"hsa-miR-128-1-5p"
"hsa-mir-4785_hsa-miR-4785",37.2535669137812,0.271266640929287,0.239089334231202,1.13458277761135,0.256550172543006,0.654867532066762,"hsa-miR-4785"
"hsa-mir-933_hsa-miR-933",4.7530742103086,-0.853980825350526,0.388766752479077,-2.196640581801,0.0280461255173065,0.276766728601969,"hsa-miR-933"
"hsa-mir-10b_hsa-miR-10b-5p",4056.10726033161,-0.393430000988688,0.2456661717333,-1.60148219924965,0.109270159549167,0.4944185121948,"hsa-miR-10b-5p"
"hsa-mir-10b_hsa-miR-10b-3p",46.2751520930199,-0.0129476727470788,0.286413658612675,-0.0452061986491653,0.963942953495733,0.989571907539183,"hsa-miR-10b-3p"
"hsa-mir-7704_hsa-miR-7704",123.519730336751,0.190028502418033,0.221573363872145,0.857632429716082,0.391095461982905,0.738328498943811,"hsa-miR-7704"
"hsa-mir-1246_hsa-miR-1246",339.67724461908,0.0298846921732614,0.282184288485085,0.105904876326383,0.91565782508029,0.967444438083693,"hsa-miR-1246"
"hsa-mir-4444-1_hsa-miR-4444",6.54488733878803,0.124755336159778,0.336159660402799,0.371119294951367,0.710548680335659,0.888292101764906,"hsa-miR-4444"
"hsa-mir-4437_hsa-miR-4437",2.34428648166411,0.0755877852844254,0.411427048303711,0.183720991597585,0.854232340299257,0.942163350933523,"hsa-miR-4437"
"hsa-mir-561_hsa-miR-561-5p",1.99552385905826,-0.496845341880832,0.423863158151281,-1.17218336230936,0.241123446716211,0.642995857909897,"hsa-miR-561-5p"
"hsa-mir-3130-2_hsa-miR-3130-5p",20.7309999024605,-0.482333031306268,0.233914796545876,-2.06200308158647,0.0392074425901544,0.325524421326201,"hsa-miR-3130-5p"
"hsa-mir-3130-2_hsa-miR-3130-3p",19.7517027218571,0.145254884096387,0.336915660483637,0.431131292288034,0.666372908711787,0.876717780454731,"hsa-miR-3130-3p"
"hsa-mir-3130-1_hsa-miR-3130-5p",19.734027565841,-0.473193012639885,0.27064102800249,-1.7484156638495,0.0803920775052986,0.424323430926059,"hsa-miR-3130-5p"
"hsa-mir-3130-1_hsa-miR-3130-3p",21.4168307775319,-0.0340500242412857,0.342938140186673,-0.0992891144238173,0.920908721140067,0.969675688969866,"hsa-miR-3130-3p"
"hsa-mir-2355_hsa-miR-2355-5p",21.2039302059705,0.177222477435277,0.315408953464386,0.561881568321704,0.574196712459377,0.843498328478336,"hsa-miR-2355-5p"
"hsa-mir-2355_hsa-miR-2355-3p",239.539840521295,0.539351552271602,0.244474481955077,2.20616707297374,0.0273723038233143,0.272868970336825,"hsa-miR-2355-3p"
"hsa-mir-7845_hsa-miR-7845-5p",3.05352156661201,1.10871882627305,0.435697921700959,2.54469615541114,0.0109372862525839,0.232834432766871,"hsa-miR-7845-5p"
"hsa-mir-548f-2_hsa-miR-548f-3p",6.64354581046662,-0.151709325441722,0.274157532038433,-0.553365520595854,0.580013143833813,0.844807175020714,"hsa-miR-548f-3p"
"hsa-mir-6513_hsa-miR-6513-5p",44.4759586548621,-0.206335302595119,0.231035483832263,-0.89308923102446,0.371809389515159,0.726204734135417,"hsa-miR-6513-5p"
"hsa-mir-6513_hsa-miR-6513-3p",40.8965145707589,-0.255320041369577,0.199901600620629,-1.27722859935534,0.201521552866769,0.604158587946662,"hsa-miR-6513-3p"
"hsa-mir-6810_hsa-miR-6810-3p",14.0304808567059,0.711235682986207,0.326018451652742,2.18158107119587,0.0291404651447535,0.281541724783156,"hsa-miR-6810-3p"
"hsa-mir-26b_hsa-miR-26b-5p",22530.2588889303,-0.121280101511458,0.302416730161258,-0.401036349565672,0.688393361906039,0.877788895993894,"hsa-miR-26b-5p"
"hsa-mir-26b_hsa-miR-26b-3p",368.763647437543,-0.0953348333685364,0.160254576355844,-0.594896167937483,0.551912878964627,0.83720117871929,"hsa-miR-26b-3p"
"hsa-mir-375_hsa-miR-375",998.899179965876,0.42802824555624,0.274526352459726,1.55915175982616,0.118960465377256,0.506501065755512,"hsa-miR-375"
"hsa-mir-153-1_hsa-miR-153-3p",6.03579709201008,-0.137403616527252,0.294620414789486,-0.466375069851931,0.640947053013717,0.867797886595784,"hsa-miR-153-3p"
"hsa-mir-5001_hsa-miR-5001-3p",22.3632065044867,-0.449496602703464,0.30804231146504,-1.45920409623494,0.144508941730377,0.543422846746566,"hsa-miR-5001-3p"
"hsa-mir-4440_hsa-miR-4440",22.7660757584154,0.00834186774190279,0.304157343826223,0.0274261592272085,0.978119834047228,0.993947015827927,"hsa-miR-4440"
"hsa-mir-149_hsa-miR-149-5p",8.38720151507766,-0.507942143328946,0.334809936858008,-1.5171059380605,0.12923993927694,0.520273601704606,"hsa-miR-149-5p"
"hsa-mir-3133_hsa-miR-3133",3.52328971114876,0.385633658020965,0.386023271039027,0.998990700697879,0.317799196121621,0.707098642943517,"hsa-miR-3133"
"hsa-mir-1292_hsa-miR-1292-5p",116.803347834059,-0.160835475672947,0.195488196537279,-0.82273752851506,0.410657269075055,0.749539600659398,"hsa-miR-1292-5p"
"hsa-mir-103a-2_hsa-miR-103a-2-5p",551.393090269201,-0.348981784549245,0.215793754108795,-1.61720058113129,0.105834990947496,0.485141418357865,"hsa-miR-103a-2-5p"
"hsa-mir-103a-2_hsa-miR-103a-3p",29782.9826721821,-0.234105839890579,0.229842610417782,-1.01854847308359,0.308417377190179,0.699227844315639,"hsa-miR-103a-3p"
"hsa-mir-103b-2_hsa-miR-103b",9.90435185343414,0.219354812877938,0.390320665298312,0.561986162608867,0.574125446930356,0.843498328478336,"hsa-miR-103b"
"hsa-mir-3192_hsa-miR-3192-5p",3.00228442118401,0.307387001434399,0.413605067953427,0.743189639709665,0.457366874896112,0.781134463256942,"hsa-miR-3192-5p"
"hsa-mir-663a_hsa-miR-663a",4.95881144352665,-0.224638104780959,0.415375573796269,-0.54080720907084,0.588640473363627,0.848831727376252,"hsa-miR-663a"
"hsa-mir-4755_hsa-miR-4755-5p",4.48448939953369,-0.0866823109928469,0.352773478286773,-0.245716632139738,0.805901596271537,0.923896910503294,"hsa-miR-4755-5p"
"hsa-mir-499a_hsa-miR-499a-5p",101.60305913442,0.0880736262407508,0.254744873413382,0.345732673873406,0.729543626585389,0.89395784877195,"hsa-miR-499a-5p"
"hsa-mir-499a_hsa-miR-499a-3p",4.17922180750268,0.0747993013703889,0.410213673605782,0.182342291793695,0.855314110921619,0.942163350933523,"hsa-miR-499a-3p"
"hsa-mir-1289-1_hsa-miR-1289",2.54227796375068,0.353701241735123,0.387516940647117,0.91273749515176,0.361380618819674,0.726204734135417,"hsa-miR-1289"
"hsa-mir-548o-2_hsa-miR-548o-3p",4.69776304353512,0.0106947533416783,0.340169688312125,0.0314394659757727,0.974919067399018,0.993947015827927,"hsa-miR-548o-3p"
"hsa-mir-548o-2_hsa-miR-548o-5p",31.6398262855191,-0.0411052419481376,0.161384461508691,-0.254703839290773,0.79895185070276,0.92195826863373,"hsa-miR-548o-5p"
"hsa-mir-6812_hsa-miR-6812-3p",3.35804554882905,0.236916853712241,0.354566182343513,0.668187959004814,0.504013620567555,0.806421792908088,"hsa-miR-6812-3p"
"hsa-mir-3617_hsa-miR-3617-5p",7.33854047963925,0.77932365464737,0.404001143874884,1.92901348538934,0.053729188117342,0.385622058716466,"hsa-miR-3617-5p"
"hsa-mir-3194_hsa-miR-3194-5p",19.6454184364609,0.60366310754069,0.321192218284225,1.87944499641179,0.0601837572412045,0.400112694402815,"hsa-miR-3194-5p"
"hsa-mir-3194_hsa-miR-3194-3p",9.10802488394085,-0.0932907294661028,0.312880930752389,-0.298166875308652,0.765575802230675,0.907940089438813,"hsa-miR-3194-3p"
"hsa-mir-4532_hsa-miR-4532",618.877658901741,0.00597088423706674,0.332268779520532,0.0179700429443982,0.985662751818389,0.995452481247366,"hsa-miR-4532"
"hsa-mir-296_hsa-miR-296-5p",155.301487227916,-0.108525735245562,0.239029633879223,-0.454026279019436,0.649809912545173,0.873834314942973,"hsa-miR-296-5p"
"hsa-mir-296_hsa-miR-296-3p",13.0926756995504,0.101321068976456,0.339441779787168,0.298493217422983,0.765326752027183,0.907940089438813,"hsa-miR-296-3p"
"hsa-mir-4533_hsa-miR-4533",2.95430566530317,0.354425406018345,0.454139903337456,0.780432204731817,0.435136518003256,0.763126288370436,"hsa-miR-4533"
"hsa-mir-548ag-2_hsa-miR-548ag",2.27053343847175,-0.0658753854288702,0.373683369246656,-0.176286639573163,0.860068757737904,0.945925008510339,"hsa-miR-548ag"
"hsa-mir-3195_hsa-miR-3195",3.92788448922052,0.27021487160308,0.360359588921916,0.749847873929147,0.453346331689032,0.776811722512174,"hsa-miR-3195"
"hsa-mir-4758_hsa-miR-4758-3p",1.89483939503841,0.21324336020119,0.429464855656357,0.496532736946047,0.619518596226867,0.861821513882853,"hsa-miR-4758-3p"
"hsa-mir-1-1_hsa-miR-1",115.114259834941,-0.0225000194779984,0.323620867187768,-0.0695258611520366,0.944571048233669,0.977617269038986,"hsa-miR-1"
"hsa-mir-133a-2_hsa-miR-133a-3p",353.213939700391,0.239653880894207,0.313835033059031,0.7636301102469,0.445087700537587,0.771864579812816,"hsa-miR-133a-3p"
"hsa-mir-133a-2_hsa-miR-133a-5p",8.72811216651274,0.367534727825313,0.39017328052536,0.941978208580648,0.346203796755372,0.716362386696454,"hsa-miR-133a-5p"
"hsa-mir-124-3_hsa-miR-124-3p",29.4584065551402,-0.144185427342527,0.263209884345838,-0.547796400962959,0.58383171012578,0.844807175020714,"hsa-miR-124-3p"
"hsa-mir-3196_hsa-miR-3196",137.369100700254,-0.231779910179688,0.254889539326553,-0.909334729044106,0.363173463971892,0.726204734135417,"hsa-miR-3196"
"hsa-mir-4326_hsa-miR-4326",65.4495259215286,-0.00445200683384381,0.273507296496457,-0.0162774700743733,0.987013031437202,0.995452481247366,"hsa-miR-4326"
"hsa-mir-941-1_hsa-miR-941",8.42570585997641,0.187227030834762,0.320381663883228,0.584387472633271,0.558959653125951,0.840483575362356,"hsa-miR-941"
"hsa-mir-941-2_hsa-miR-941",8.70805577142285,0.233246833847309,0.306163764868274,0.761836835745935,0.44615739247142,0.771864579812816,"hsa-miR-941"
"hsa-mir-941-3_hsa-miR-941",7.93147172077843,0.0370446202283661,0.31379044540845,0.11805528425235,0.906023853605246,0.9656282402212,"hsa-miR-941"
"hsa-mir-941-4_hsa-miR-941",8.10921424713006,0.335544555468692,0.314827127877566,1.06580572560819,0.28651147213598,0.684141461982492,"hsa-miR-941"
"hsa-mir-6813_hsa-miR-6813-5p",9.93776392351997,0.859159884611731,0.354973851168703,2.42034696860928,0.0155057042006661,0.239304191607189,"hsa-miR-6813-5p"
"hsa-mir-3648_hsa-miR-3648",21.058541068177,-0.0188355222579005,0.353340906677383,-0.0533069392814408,0.957487351317928,0.986549723753336,"hsa-miR-3648"
"hsa-mir-3687_hsa-miR-3687",6.52080550629244,0.580752978242693,0.326695547549436,1.77765807522924,0.0754600293004094,0.423148178805074,"hsa-miR-3687"
"hsa-mir-99a_hsa-miR-99a-5p",2340.73832761944,-0.140509942769654,0.233566545446668,-0.601584197347035,0.547450950491287,0.833452598566129,"hsa-miR-99a-5p"
"hsa-mir-99a_hsa-miR-99a-3p",50.1361654364109,-0.625033684050522,0.27783975102314,-2.24961936421569,0.0244731181537494,0.269088133621824,"hsa-miR-99a-3p"
"hsa-let-7c_hsa-let-7c-5p",268.632197672884,-0.431267360119219,0.290626792973045,-1.48392154662498,0.137829734955736,0.535957111778343,"hsa-let-7c-5p"
"hsa-mir-125b-2_hsa-miR-125b-5p",2072.81656699634,-0.246400830449682,0.223759318587019,-1.10118690030716,0.270815321820473,0.66564392212625,"hsa-miR-125b-5p"
"hsa-mir-125b-2_hsa-miR-125b-2-3p",201.607102525511,0.0212403014556714,0.239451750926429,0.088703888668567,0.929317242010502,0.972898239040057,"hsa-miR-125b-2-3p"
"hsa-mir-548x_hsa-miR-548x-5p",4.2286902847439,-0.268058228625116,0.310857535108752,-0.862318581183299,0.388512230476676,0.738328498943811,"hsa-miR-548x-5p"
"hsa-mir-155_hsa-miR-155-5p",270.122187567613,-0.233006187977853,0.221482829461208,-1.05202822514358,0.292786600158825,0.690771932927769,"hsa-miR-155-5p"
"hsa-mir-6501_hsa-miR-6501-5p",16.085620433343,0.130465045509602,0.260729663669352,0.500384358547913,0.616804464827007,0.860784897580802,"hsa-miR-6501-5p"
"hsa-mir-6815_hsa-miR-6815-5p",37.4073269071733,-0.292772064387493,0.257162891220004,-1.13846932968655,0.254924558683371,0.654761799795827,"hsa-miR-6815-5p"
"hsa-mir-6815_hsa-miR-6815-3p",2.25004257038043,-0.00366124905481245,0.418943001427087,-0.00873925341237537,0.993027173387184,0.995452481247366,"hsa-miR-6815-3p"
"hsa-mir-3198-1_hsa-miR-3198",4.48600923283731,0.215878344635691,0.377313328291986,0.572146087743374,0.56722300806628,0.842683842167969,"hsa-miR-3198"
"hsa-mir-185_hsa-miR-185-5p",131971.222375772,-0.370815718757434,0.221158842492185,-1.67669406558111,0.093602321672995,0.455402623968941,"hsa-miR-185-5p"
"hsa-mir-185_hsa-miR-185-3p",314.478477647086,0.14633890829548,0.25949871045274,0.563929231248072,0.572802295482276,0.843493498125436,"hsa-miR-185-3p"
"hsa-mir-1306_hsa-miR-1306-3p",46.159895221234,0.250624218989354,0.284320736224083,0.881484137660044,0.37805583580499,0.726413418890286,"hsa-miR-1306-3p"
"hsa-mir-1306_hsa-miR-1306-5p",451.639762139444,0.148608790555219,0.180229747857001,0.824551952839267,0.409626008911201,0.749539600659398,"hsa-miR-1306-5p"
